date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-09 00:00:00,196944.08483807283,3.0,2.03,898,5382,1.0,0,0,4,1245,0,1950,1989,6825 48th Ave NE,Kenmore,WA 98056,USA
2014-06-23 00:00:00,325858.7201019835,4.0,2.74,3226,8645,2.0,0,2,3,1951,4,1972,2004,2653 46th Ave SW,Sammamish,WA 98042,USA
2014-07-01 00:00:00,203402.12577702524,4.0,2.16,2015,7219,1.5,0,3,4,1525,0,1961,0,13232 5th Ave SW,Renton,WA 98125,USA
2014-06-26 00:00:00,671057.5993676374,4.0,1.76,2917,41209,2.0,1,0,3,2246,0,2004,6,10526 157th Ave NE,Auburn,WA 98072,USA
2014-05-05 00:00:00,518882.57945963996,3.0,2.1,1385,4801,1.0,0,0,4,1359,0,1950,1998,3723 S Chicago St,Auburn,WA 98198,USA
2014-07-07 00:00:00,690509.9523355239,4.0,2.51,4033,49214,1.5,0,0,3,1980,1033,1995,2014,6340 NE 196th St,Maple Valley,WA 98155,USA
2014-06-26 00:00:00,279308.27883580246,4.0,2.49,2426,5920,2.0,0,1,3,1166,0,1977,0,8408 20th Ave SW,Renton,WA 98033,USA
2014-07-08 00:00:00,333780.6992343157,4.0,1.44,1175,6105,1.0,0,0,3,3283,0,1972,4,14709 26th Ave NE,Vashon,WA 98115,USA
2014-06-13 00:00:00,388830.05378336244,2.0,2.12,1754,11691,1.0,0,0,3,965,1,1967,1986,15017-15023 NE 144th St,Redmond,WA 98105,USA
2014-05-14 00:00:00,259823.39747160432,2.0,2.18,1001,2436,1.0,0,0,5,981,0,1945,1974,21438 SE 277th St,Seattle,WA 98168,USA
2014-07-08 00:00:00,259100.98819254187,5.0,2.11,1474,4898,1.0,0,0,3,1099,641,1961,18,17820 1st Avenue South,Kirkland,WA 98008,USA
2014-05-27 00:00:00,378743.28359628486,4.0,2.5,2779,3775,1.0,0,0,4,2645,794,1917,21,3763 SW Hinds St,Seattle,WA 98052,USA
2014-06-03 00:00:00,294285.9096754371,3.0,2.5,3304,4487,2.0,0,0,3,1068,0,1972,1995,2145 N 88th St,Seattle,WA 98027,USA
2014-05-13 00:00:00,980233.3877932061,3.0,3.26,3118,9077,1.0,0,2,3,1178,788,1982,2010,5221 NE 7th Pl,Mercer Island,WA 98065,USA
2014-05-29 00:00:00,853093.1525084138,4.0,2.5,2024,5575,2.0,0,0,3,3836,953,2003,1974,8611 32nd Ave SW,SeaTac,WA 98003,USA
2014-06-26 00:00:00,298010.1040945499,4.0,0.99,2122,638,1.5,0,0,3,3228,0,1971,2008,2707 Queen Anne Ave N,Seattle,WA 98042,USA
2014-07-08 00:00:00,268137.9249506444,4.0,1.75,975,6729,1.5,0,3,3,989,0,1900,2009,2646 168th Ave SE,Seattle,WA 98116,USA
2014-06-04 00:00:00,278591.5872778313,4.0,3.95,1443,2374,2.0,0,0,3,1469,0,1965,1984,5524 S Morgan St,Seattle,WA 98031,USA
2014-05-30 00:00:00,603081.4540387971,4.0,2.07,3147,7161,1.0,0,0,4,1552,1585,1985,12,8830 Midvale Ave N,Auburn,WA 98198,USA
2014-06-06 00:00:00,246242.51644185043,3.0,1.74,1347,7674,1.0,0,1,3,1163,5,1954,0,Shangri-La Way NW,Seattle,WA 98168,USA
2014-05-27 00:00:00,64591.99213292322,2.0,1.74,914,7425,1.0,0,0,3,987,336,1960,1987,2496-2598 S 121st St,Seattle,WA 98155,USA
2014-05-14 00:00:00,421412.3988896047,4.0,2.11,2220,8586,2.0,0,0,4,1106,771,1912,4,7524 34th Ave NW,Maple Valley,WA 98103,USA
2014-05-18 00:00:00,577387.6408731481,4.0,2.52,1394,8837,1.5,0,0,3,1626,8,1957,1991,7021 24th Ave NW,Renton,WA 98075,USA
2014-06-25 00:00:00,378227.3287749771,4.0,2.12,2032,7394,1.0,0,0,5,1019,437,1919,2,14626 Renton Issaquah Rd SE,Redmond,WA 98103,USA
2014-05-06 00:00:00,245567.81930897676,3.0,2.19,1443,6347,1.0,0,0,4,1665,0,1957,1,11813 SE 219th Pl,Seattle,WA 98027,USA
2014-06-27 00:00:00,214036.45511828057,3.0,2.74,1725,2422,1.5,0,0,5,970,0,1957,0,23221 SE 242nd St,Seattle,WA 98065,USA
2014-07-03 00:00:00,255278.86692199745,3.0,2.05,1846,9021,2.4,0,0,3,1498,230,1914,0,18808 215th Way NE,Seattle,WA 98065,USA
2014-05-28 00:00:00,524531.9157708134,3.0,2.07,2979,3207,1.5,0,0,3,1388,0,1955,2014,3723 S Chicago St,Seattle,WA 98027,USA
2014-06-17 00:00:00,276963.03522482,4.0,2.76,2393,10507,2.0,0,0,4,1184,0,1956,5,729 23rd Ave,Maple Valley,WA 98032,USA
2014-07-01 00:00:00,266339.87694641313,2.0,2.02,1646,9381,1.5,0,0,3,1127,3,1959,1,9288-9358 Holman Rd NW,Seattle,WA 98074,USA
2014-06-05 00:00:00,214927.51299312524,3.0,2.16,619,4412,1.5,0,0,3,716,0,1921,1985,6825 48th Ave NE,Seattle,WA 98034,USA
2014-07-03 00:00:00,507638.1412967109,5.0,2.51,1763,6273,1.5,0,0,3,1784,955,2003,14,10711 Ashworth Ave N,Bellevue,WA 98117,USA
2014-06-16 00:00:00,331835.4562710389,3.0,2.14,1978,3406,1.0,0,1,3,961,590,1954,2008,7021 24th Ave NW,Seattle,WA 98168,USA
2014-05-22 00:00:00,516396.5000562619,4.0,1.74,2094,12473,1.5,0,0,4,1265,789,1960,9,20325 NE 198th St,Seattle,WA 98023,USA
2014-06-23 00:00:00,288428.15881434426,4.0,1.53,1321,8934,1.5,0,0,5,1763,0,1953,0,17736 41st Ave S,Seattle,WA 98117,USA
2014-07-06 00:00:00,265922.7190267524,4.0,2.49,1213,3328,1.0,0,0,2,1178,0,1952,1996,1532 McGilvra Blvd E,Kent,WA 98027,USA
2014-06-24 00:00:00,359401.54471475567,4.0,2.02,1717,6599,2.0,0,0,3,1335,0,1986,8,22736 129th Pl SE,Seattle,WA 98023,USA
2014-06-13 00:00:00,174946.94662850964,2.0,2.07,1578,10072,1.5,0,0,3,894,0,1970,2014,4509 185th Ave SE,Seattle,WA 98125,USA
2014-05-29 00:00:00,221467.36501281775,3.0,1.74,831,6098,1.0,0,0,4,935,0,1946,2005,128 NW 59th St,Seattle,WA 98103,USA
2014-06-25 00:00:00,270547.8355967715,2.0,2.06,680,2676,1.0,0,3,3,969,0,1944,2014,747 16th Ave E,Seattle,WA 98126,USA
2014-07-08 00:00:00,260908.25949739182,3.0,2.08,2322,10470,1.5,0,0,3,1069,0,1973,2014,1 View Ln NE,Auburn,WA 98105,USA
2014-05-02 00:00:00,353803.1926215825,4.0,2.73,3613,1579,2.0,0,2,3,3472,1589,2003,0,25502 Kanasket Dr,Sammamish,WA 98003,USA
2014-05-22 00:00:00,311708.06632713054,3.0,2.5,2945,4923,2.0,0,0,3,1662,0,1990,0,12001 173rd Pl NE,Seattle,WA 98199,USA
2014-06-27 00:00:00,2288008.718776451,4.0,3.25,2318,37683,2.0,0,2,4,3054,0,1976,1983,8830 Midvale Ave N,Bellevue,WA 98198,USA
2014-06-24 00:00:00,682655.0141857902,4.0,1.01,1140,14555,1.5,0,0,3,1445,828,1983,8,614 Hazel Ave N,Federal Way,WA 98072,USA
2014-05-20 00:00:00,770294.2081031753,3.0,1.75,2470,1993,2.0,0,0,3,1517,0,1960,0,4001 42nd Ave S,Burien,WA 98126,USA
2014-06-12 00:00:00,201898.25303431932,2.0,1.74,516,1245,1.0,0,0,4,1074,0,1955,0,1126 NW 58th St,Seattle,WA 98003,USA
2014-07-01 00:00:00,301355.25832838763,4.0,2.51,2481,638,2.0,0,0,3,2632,0,1996,0,6723 12th Ave NW,Seattle,WA 98052,USA
2014-06-23 00:00:00,614666.9217919718,4.0,2.04,1923,8711,1.5,0,0,4,1917,859,1937,7,21438 SE 277th St,Bellevue,WA 98040,USA
2014-05-27 00:00:00,258306.28540188028,6.0,2.08,2951,7604,1.0,0,1,3,2146,431,1967,0,1006 N 5th St,Seattle,WA 98042,USA
2014-07-09 00:00:00,517057.9299750316,3.0,2.49,2020,2187,2.0,0,0,3,1428,0,1989,2,22500-22614 16th Ave S,Kent,WA 98027,USA
2014-06-23 00:00:00,280226.6318781399,2.0,1.01,746,3400,1.5,0,0,5,765,0,1943,2001,18808 215th Way NE,SeaTac,WA 98010,USA
2014-05-07 00:00:00,167358.45489011216,2.0,0.98,517,1212,1.0,0,0,3,886,0,1935,2001,2646 168th Ave SE,Seattle,WA 98042,USA
2014-05-14 00:00:00,608910.3759311506,4.0,2.49,3527,3583,2.0,0,3,3,3640,0,2004,14,9257 7th Ave NW,Issaquah,WA 98065,USA
2014-05-15 00:00:00,249439.97366112116,2.0,2.09,1420,6970,1.0,0,0,4,937,0,1937,2014,125 N Bowdoin Pl,Seattle,WA 98042,USA
2014-06-26 00:00:00,362847.4810373917,6.0,2.13,2779,6280,1.5,0,0,3,1585,708,1963,13,1150 NE Park Dr,Seattle,WA 98042,USA
2014-06-03 00:00:00,186054.20556054602,4.0,2.51,3469,5325,2.0,0,0,3,2666,0,2003,0,8516 Linden Ave N,Seattle,WA 98027,USA
2014-05-27 00:00:00,624185.0344741645,4.0,2.51,3186,2621,2.0,0,0,3,4011,0,2000,0,416 19th Ave E,Sammamish,WA 98074,USA
2014-05-05 00:00:00,567327.6054413129,4.0,1.72,1763,4571,1.0,0,0,3,1226,987,1947,5,27514 NE 31st Ct,Bellevue,WA 98155,USA
2014-05-29 00:00:00,342220.1049528272,4.0,1.75,1433,18125,1.5,0,3,3,806,0,2003,3,1103 26th Ave,Maple Valley,WA 98074,USA
2014-05-20 00:00:00,314560.04356074706,4.0,2.05,1706,4472,1.0,0,1,3,1663,562,1956,6,23024-23198 17th Ave S,Seattle,WA 98155,USA
2014-05-14 00:00:00,384961.0121440743,2.0,2.18,1457,4206,1.5,0,0,4,1549,860,1960,17,2496-2598 S 121st St,Seattle,WA 98103,USA
2014-06-26 00:00:00,171378.46008087695,4.0,2.48,1895,2046,2.0,0,0,3,2536,0,2001,0,22500-22614 16th Ave S,Redmond,WA 98031,USA
2014-06-03 00:00:00,361049.4134773765,3.0,2.1,1248,3447,1.5,0,0,3,1926,0,1965,0,15527 SE 79th Pl,Kirkland,WA 98059,USA
2014-06-05 00:00:00,327056.78143517044,4.0,1.75,1735,9978,1.5,0,0,3,1218,877,1951,2014,28764 Redondo Beach Dr S,Enumclaw,WA 98199,USA
2014-05-08 00:00:00,304508.3155697128,2.0,1.75,1556,3501,2.0,0,0,3,899,0,1925,2014,2721-3279 Lake Washington Blvd S,Seattle,WA 98155,USA
2014-05-28 00:00:00,288403.89778637345,3.0,2.05,1441,5369,1.5,0,2,3,1079,0,1961,2006,1621 56th Ct SE,Seattle,WA 98117,USA
2014-05-08 00:00:00,62763.98955604044,2.0,0.98,611,3522,1.0,0,0,4,1381,0,1952,0,19516-19598 108th Ave SE,Renton,WA 98008,USA
2014-06-02 00:00:00,269825.4807146328,4.0,3.39,1490,10437,1.0,0,0,5,1297,0,1949,11,318 E Mercer St,Seattle,WA 98133,USA
2014-07-08 00:00:00,602761.4261186403,4.0,2.07,2793,5201,2.0,0,1,3,4025,396,1986,0,19100 SE 174th St,Seattle,WA 98118,USA
2014-05-15 00:00:00,631050.287639843,4.0,2.49,2584,4881,2.0,0,2,3,1949,0,2003,1,5314 NE 17th Pl,Seattle,WA 98040,USA
2014-05-19 00:00:00,358437.8820570262,2.0,2.08,1256,8897,1.0,0,0,4,1133,386,1943,5,10020 18th Ave SW,Lake Forest Park,WA 98070,USA
2014-05-28 00:00:00,531521.1883908006,5.0,2.08,1312,3069,1.5,0,0,3,1057,0,1955,2014,9025 26th Ave NW,Seattle,WA 98056,USA
2014-05-08 00:00:00,271250.6498950962,4.0,2.51,3353,3023,2.0,0,0,3,1632,0,2000,0,2425 Westview Dr W,Snoqualmie,WA 98053,USA
2014-06-30 00:00:00,299713.7193397993,4.0,2.11,1591,6646,1.0,0,0,4,936,983,1961,0,7220 NE 152nd Pl,Lake Forest Park,WA 98058,USA
2014-07-08 00:00:00,2177320.8869504123,4.0,2.5,3840,5574,2.0,0,4,3,4209,746,1984,13,1309 SW Webster St,Bellevue,WA 98040,USA
2014-05-19 00:00:00,767573.6872489899,4.0,2.51,2602,5848,2.0,0,2,3,3047,0,2003,1965,1310 22nd St SE,Des Moines,WA 98056,USA
2014-06-19 00:00:00,659338.3721103333,4.0,2.49,2755,6260,2.0,0,0,3,1438,0,1990,0,1820 E Howell St,Redmond,WA 98092,USA
2014-06-11 00:00:00,454685.64887873485,4.0,2.27,2403,59640,1.5,0,2,3,1497,5,1914,2014,2500 Mulberry Walk NE,Shoreline,WA 98070,USA
2014-06-20 00:00:00,250598.1204313397,4.0,2.5,3030,3308,2.3,0,2,3,1483,0,1989,9,715 W Howe St,Seattle,WA 98053,USA
2014-06-03 00:00:00,523562.0266961877,5.0,2.12,1890,5710,1.0,0,0,3,2673,9,1955,1969,2803 NE 62nd St,Seattle,WA 98052,USA
2014-07-09 00:00:00,2108858.9846559395,4.0,4.26,3774,6464,2.0,0,2,3,3645,1008,1999,0,6708 14th Ave NW,Kirkland,WA 98053,USA
2014-07-08 00:00:00,274769.4650191996,4.0,2.47,1425,4683,1.5,0,0,3,1082,0,1984,1,14020 Meridian Ave N,Seattle,WA 98008,USA
2014-05-13 00:00:00,575393.8267233595,4.0,2.49,5152,2282,2.0,0,3,3,3337,0,1980,6,2425 Westview Dr W,Bellevue,WA 98059,USA
2014-06-11 00:00:00,324714.8842244882,3.0,2.72,1206,39458,1.5,0,1,5,1337,0,1957,19,15243 NE 71st Ct,North Bend,WA 98032,USA
2014-06-11 00:00:00,1001871.1126085394,4.0,3.08,2896,4657,2.0,0,0,3,2931,0,1982,0,9025 26th Ave NW,Carnation,WA 98033,USA
2014-06-23 00:00:00,524393.9328913641,4.0,2.07,1721,5273,1.0,0,0,3,1011,626,1902,1964,2646 168th Ave SE,Seattle,WA 98105,USA
2014-05-05 00:00:00,592320.7859074475,5.0,3.31,1983,5585,2.0,0,0,3,2906,3,2006,11,20821 SE 135th St,Woodinville,WA 98148,USA
2014-07-02 00:00:00,257998.91860655684,3.0,2.09,863,3546,1.0,0,0,5,797,0,1909,2009,4150 244th Pl SE,Seattle,WA 98001,USA
2014-06-30 00:00:00,452073.87825881445,4.0,2.51,2660,4479,2.0,0,2,3,3569,0,1951,0,1310 22nd St SE,Bothell,WA 98133,USA
2014-06-04 00:00:00,356058.63616561005,3.0,1.52,1324,3712,1.0,0,2,3,1135,0,1953,1992,2146 NE Nelson Ln,Seattle,WA 98007,USA
2014-05-28 00:00:00,313291.75964131544,4.0,3.11,1846,9013,2.0,0,0,3,4027,0,1975,0,3460 38th Ave SW,Seattle,WA 98004,USA
2014-05-09 00:00:00,173741.88553364997,4.0,2.51,2715,7635,2.0,0,0,4,1327,0,1995,0,715 W Howe St,Shoreline,WA 98028,USA
2014-05-20 00:00:00,280024.1242194049,3.0,2.76,1520,38007,2.0,0,0,3,1927,0,1974,0,1819-1827 25th Ave,Kirkland,WA 98198,USA
2014-06-24 00:00:00,341948.6581688847,3.0,2.06,2015,3914,1.5,0,0,3,1248,4,1966,1994,7220 NE 152nd Pl,Seattle,WA 98042,USA
2014-06-23 00:00:00,263476.58002944005,4.0,3.08,2660,3435,2.0,0,0,3,1120,0,1992,2014,1629 S 261st Pl,Tukwila,WA 98011,USA
2014-06-26 00:00:00,222982.46439636484,4.0,2.19,4302,8826,1.0,0,4,5,1320,15,1955,2004,326 36th Ave E,Bellevue,WA 98027,USA
2014-05-29 00:00:00,72293.60930142913,4.0,2.04,1332,3211,1.0,0,0,5,1145,0,1946,0,15322 26th Ave NE,Kent,WA 98052,USA
2014-06-26 00:00:00,455932.44983665633,3.0,2.5,2284,29460,1.0,0,0,3,1431,780,1985,5,8540 S 123rd Pl,Seattle,WA 98133,USA
2014-05-02 00:00:00,1309179.8637782123,5.0,2.13,2253,8087,2.0,0,1,3,2434,1,1985,0,5524 S Morgan St,Preston,WA 98010,USA
2014-06-10 00:00:00,124075.05281122564,2.0,1.01,1040,4318,1.0,0,0,4,1030,0,1941,1998,412 NW 70th St,Duvall,WA 98116,USA
2014-07-08 00:00:00,1188002.022544018,4.0,2.5,3365,6513,1.5,0,2,4,4259,0,1963,0,4621 SW 327th Pl,Seattle,WA 98056,USA
2014-07-07 00:00:00,352892.95581593487,5.0,2.15,2056,8877,2.3,0,2,3,2709,902,1922,0,14212 SE 92nd St,Federal Way,WA 98065,USA
2014-05-27 00:00:00,377759.2011831445,5.0,2.17,1590,7144,2.0,0,0,3,1762,0,1972,1992,1309 SW Webster St,Seattle,WA 98052,USA
2014-06-06 00:00:00,106170.99396819648,2.0,0.96,995,4298,1.0,0,0,4,1086,0,1934,1978,8520 19th Ave NW,Kent,WA 98146,USA
2014-06-13 00:00:00,798855.9649377571,4.0,2.51,3739,4657,2.0,0,4,3,3869,1097,2002,4,1920C SW Brandon St,Seattle,WA 98001,USA
2014-05-28 00:00:00,468326.7919965461,4.0,3.19,2034,7041,2.0,0,0,3,2005,0,2005,1981,4040 134th Ave SE,Seattle,WA 98107,USA
2014-06-24 00:00:00,369359.23837456445,4.0,2.1,1098,4894,2.0,0,0,3,1134,0,1906,2014,480 SW 345th St,Seattle,WA 98103,USA
2014-05-13 00:00:00,553134.3216208412,4.0,2.12,3422,9238,1.0,0,0,3,3487,1589,1964,1999,6340 NE 196th St,Bellevue,WA 98034,USA
2014-06-13 00:00:00,358764.47816487803,3.0,1.99,1437,7657,1.0,0,2,3,954,328,1919,2004,2306 Halleck Ave SW,Seattle,WA 98027,USA
2014-06-25 00:00:00,1723291.986814221,4.0,2.49,3546,7098,2.0,0,0,3,4547,0,1977,1980,2496-2598 S 121st St,Sammamish,WA 98058,USA
2014-05-23 00:00:00,298016.80730493425,3.0,2.1,1780,13500,1.0,0,0,3,899,992,1975,4,10026 61st Ave S,Seattle,WA 98122,USA
2014-06-17 00:00:00,962497.1340312319,2.0,1.75,3750,6060,1.0,0,2,4,1740,809,1959,0,2940 72nd Ave SE,Seattle,WA 98074,USA
2014-05-21 00:00:00,2243748.0227844273,4.0,3.89,3911,5728,2.0,0,0,3,3187,805,1980,4,2314 Blaine Ave NE,Mercer Island,WA 98056,USA
2014-06-23 00:00:00,599407.7924038058,4.0,2.22,1967,4669,1.0,0,0,3,2273,0,1914,1985,26418 NE Anderson St,Seattle,WA 98040,USA
2014-06-19 00:00:00,247377.6658248346,3.0,2.11,3118,6362,2.0,0,2,3,2035,2,1992,2013,6720 4th Ave NW,Seattle,WA 98115,USA
2014-06-03 00:00:00,404819.85555659625,2.0,2.03,1791,8565,1.5,0,2,4,1622,576,1973,2013,5524 S Morgan St,Kirkland,WA 98119,USA
2014-07-09 00:00:00,391128.813208961,2.0,2.78,1193,8964,1.0,0,0,4,1162,0,1945,1976,5410 Greenwood Ave N,Bellevue,WA 98155,USA
2014-05-19 00:00:00,231648.79491328972,2.0,2.03,1003,5782,1.5,0,0,3,842,0,1924,1982,313 Mt Baker Pl NE,Seattle,WA 98103,USA
2014-06-11 00:00:00,751069.0192939619,4.0,2.49,1378,1592,2.0,0,0,3,1081,171,1985,2004,8040 S 118th St,Seattle,WA 98103,USA
2014-05-20 00:00:00,199974.12504915352,3.0,2.09,1988,7092,1.0,0,0,3,2059,0,1961,1948,17619 197th Ave NE,Kenmore,WA 98031,USA
2014-07-08 00:00:00,283958.93173944805,3.0,1.73,1567,7646,1.5,0,0,3,1058,2,1965,1960,2803 NE 62nd St,Bellevue,WA 98155,USA
2014-05-23 00:00:00,337341.59608894464,2.0,1.48,866,7340,1.0,0,0,2,1458,344,1974,8,7550 14th Avenue Northeast,Seattle,WA 98177,USA
2014-05-20 00:00:00,270751.6669139833,4.0,1.92,1927,7722,1.5,0,0,3,1006,0,1947,1982,5524 S Morgan St,Seattle,WA 98117,USA
2014-05-14 00:00:00,264942.5529467822,2.0,2.06,1064,3097,1.0,0,0,3,1197,0,1943,1982,1833 220th Pl NE,Seattle,WA 98119,USA
2014-05-12 00:00:00,252008.55408958267,3.0,2.47,1079,4855,1.0,0,0,4,1406,0,1963,16,450 NE Birch St,Woodinville,WA 98042,USA
2014-06-24 00:00:00,577559.804944824,4.0,2.16,1890,3646,2.0,0,3,3,2835,0,1975,1989,1914 S 375th St,Kenmore,WA 98144,USA
2014-06-26 00:00:00,127884.14256207756,2.0,2.72,1204,9465,1.0,0,0,3,1730,0,1962,1997,7202 California Ave SW,Kent,WA 98133,USA
2014-05-30 00:00:00,260131.70714693854,3.0,2.21,1458,8281,2.9,0,0,5,1767,0,1951,0,19307 4th Ave S,Issaquah,WA 98053,USA
2014-06-25 00:00:00,1480577.7974462584,4.0,2.5,2508,43199,2.0,0,4,3,1508,846,1944,21,2000 Yale Ave E,Seattle,WA 98004,USA
2014-06-09 00:00:00,196974.29185368997,2.0,1.77,746,6550,1.5,0,0,5,2159,2,1938,3,7220 NE 152nd Pl,Seattle,WA 98115,USA
2014-06-18 00:00:00,237299.2451422591,4.0,2.78,3197,7434,2.0,0,1,3,1460,0,1988,1991,34033 39th Ave S,Kenmore,WA 98126,USA
2014-05-30 00:00:00,712520.5409447461,4.0,2.51,2705,7827,2.0,0,2,3,2978,0,1989,12,25744 SE 37th St,Carnation,WA 98051,USA
2014-07-09 00:00:00,403025.79485613946,3.0,2.04,2678,3958,2.0,0,0,3,1743,0,1990,0,1126 NW 58th St,Issaquah,WA 98028,USA
2014-06-13 00:00:00,357057.27448648255,4.0,2.52,6036,5389,2.0,0,1,3,2438,1247,2002,1989,14013 Ashworth Ave N,Woodinville,WA 98034,USA
2014-05-28 00:00:00,404611.39991417376,4.0,2.16,2578,5465,2.0,0,0,3,1687,761,1986,4,19707 NE 181st St,Kent,WA 98122,USA
2014-06-05 00:00:00,478754.2639964833,4.0,2.52,3165,3496,2.4,0,0,3,3288,0,2002,0,18114 NE 136th St,Renton,WA 98107,USA
2014-05-07 00:00:00,1553396.1441513854,4.0,2.53,3792,3485,2.0,0,2,3,2535,0,1997,0,1015 SW 150th St,Kent,WA 98052,USA
2014-07-09 00:00:00,601254.5677002032,4.0,2.77,2142,3703,2.0,0,2,3,1407,0,2001,17,2434 SW 170th St,Seattle,WA 98023,USA
2014-05-28 00:00:00,276167.7570633392,2.0,3.17,689,28463,1.0,0,0,4,992,0,1900,0,10631 Forest Ave S,Enumclaw,WA 98074,USA
2014-06-25 00:00:00,611765.0072698754,4.0,2.5,2529,9206,2.0,0,0,3,3693,2,1983,1973,24610 SE 45th Way,Sammamish,WA 98030,USA
2014-06-26 00:00:00,153522.92864885472,4.0,1.74,3042,6100,1.0,0,0,3,1474,3,1987,0,318 E Mercer St,Sammamish,WA 98030,USA
2014-05-08 00:00:00,329757.29219988675,4.0,1.98,1489,3472,1.0,0,0,3,1738,0,1977,1995,7906 6th Ave NW,Sammamish,WA 98006,USA
2014-06-10 00:00:00,302345.65707411635,3.0,2.48,1030,2627,1.5,0,0,3,1684,0,1987,9,2146 NE Nelson Ln,Seattle,WA 98072,USA
2014-07-08 00:00:00,225120.51735014035,2.0,2.12,474,870,1.0,0,0,3,659,0,1941,2014,639 NW 52nd St,Seattle,WA 98103,USA
2014-06-17 00:00:00,440505.40787511243,4.0,2.51,1974,86914,1.5,0,3,3,1495,684,1959,2002,11257 Crestwood Dr S,Seattle,WA 98072,USA
2014-07-08 00:00:00,949078.5575982194,5.0,3.54,3650,6599,1.0,0,3,3,1635,920,1951,0,9712 4th Ave NW,Seattle,WA 98034,USA
2014-05-15 00:00:00,650090.2735478808,3.0,2.08,2318,10032,1.0,0,0,3,2791,236,1986,2014,32800 7th Ave SW,Bellevue,WA 98068,USA
2014-06-05 00:00:00,311756.14586045843,3.0,2.13,1582,5939,2.0,0,0,3,1115,0,1925,2000,19516-19598 108th Ave SE,Seattle,WA 98011,USA
2014-06-13 00:00:00,35809.927039429895,3.0,1.72,914,3159,1.5,0,0,3,1095,0,1943,2002,19707 NE 181st St,Seattle,WA 98115,USA
2014-06-05 00:00:00,1463087.1793944936,4.0,2.54,3591,8533,2.0,0,2,3,1753,818,1986,17,10424 2nd Ave S,Bellevue,WA 98023,USA
2014-07-01 00:00:00,501455.4073694073,3.0,2.49,1635,4797,1.5,0,2,3,1298,1,1987,0,2107 13th Ave S,Seattle,WA 98133,USA
2014-07-09 00:00:00,348559.5729697776,3.0,2.16,1919,8504,1.0,0,2,3,1344,5,1986,2014,2107 13th Ave S,Woodinville,WA 98042,USA
2014-06-09 00:00:00,211064.0017077467,4.0,0.92,845,2006,1.5,0,0,5,1048,0,1945,0,2146 NE Nelson Ln,Seattle,WA 98005,USA
2014-06-16 00:00:00,1183682.0521685611,4.0,2.15,3787,42184,2.0,0,3,4,1041,823,2005,2014,7550 14th Avenue Northeast,Bothell,WA 98058,USA
2014-05-28 00:00:00,691691.0446315398,3.0,2.17,2800,11640,2.0,0,0,3,3723,209,1946,0,7021 24th Ave NW,Covington,WA 98106,USA
2014-07-01 00:00:00,2303041.065935705,4.0,2.51,1567,6850,2.0,0,1,3,1435,772,1982,0,42809 260th Ave SE,Seattle,WA 98002,USA
2014-06-26 00:00:00,228571.54280719382,4.0,2.15,1389,2190,1.5,0,0,4,953,111,1984,0,1903 32nd Ave S,Seattle,WA 98108,USA
2014-05-06 00:00:00,912361.7762408472,4.0,2.51,2821,28170,2.0,0,3,3,3035,0,1999,0,203 Farrelly St,Redmond,WA 98188,USA
2014-06-24 00:00:00,1099047.067974162,4.0,2.12,3845,5295,2.0,0,0,3,3431,0,1978,2014,13820 NE 72nd Pl,Seattle,WA 98040,USA
2014-05-22 00:00:00,377269.7404403943,4.0,1.76,1906,3841,2.0,0,2,3,3459,0,2008,2014,33724 27th Pl SW,Newcastle,WA 98125,USA
2014-06-19 00:00:00,587813.6906372856,2.0,1.74,1333,7443,1.0,0,2,3,1183,737,1953,1971,7202 California Ave SW,Vashon,WA 98027,USA
2014-06-26 00:00:00,215364.0059971105,4.0,1.5,1162,4447,1.0,0,1,4,1354,0,1942,0,1700 E Columbia St,Federal Way,WA 98058,USA
2014-06-25 00:00:00,1207422.9972040027,3.0,1.01,2047,15305,1.0,0,0,3,2355,8,1926,0,2496-2598 S 121st St,Sammamish,WA 98075,USA
2014-06-09 00:00:00,719506.5744448187,3.0,2.49,1645,3183,2.0,0,0,3,3175,0,2006,1,35650 30th Ave S,Kent,WA 98072,USA
2014-05-19 00:00:00,2443212.240898269,4.0,2.51,5168,13671,2.0,0,1,4,4558,1730,1959,0,32113 112th Pl SE,Bellevue,WA 98040,USA
2014-05-22 00:00:00,317180.1513959941,2.0,2.77,1168,12009,2.0,0,0,4,3831,0,1981,0,3809 260th Ave SE,Snoqualmie Pass,WA 98040,USA
2014-07-01 00:00:00,113874.15442175651,4.0,2.51,2708,3693,2.0,0,2,3,2592,0,2007,0,1019 S 22nd Ct,Issaquah,WA 98023,USA
2014-06-19 00:00:00,1513952.7018625208,4.0,3.08,1273,4606,2.0,0,0,3,1665,0,1987,0,26907 94th Ave SW,Issaquah,WA 98109,USA
2014-06-02 00:00:00,542751.9061879531,3.0,2.11,1474,8121,2.0,0,0,3,2070,0,1990,0,21603 NE 29th St,Seattle,WA 98023,USA
2014-06-02 00:00:00,609323.5244041472,4.0,1.75,1338,6567,1.5,0,0,3,919,368,2004,1996,7021 24th Ave NW,Vashon,WA 98019,USA
2014-06-13 00:00:00,219944.38411943658,2.0,0.94,991,2887,1.5,0,0,3,945,466,1906,1986,2496-2598 S 121st St,Kent,WA 98075,USA
